,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
446250,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,40.6,40.6,,,37.3,43.9,Gender,Male,,,,,"(64.84507995700051, -147.72205903599973)",,2,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
446251,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.6,38.6,,,34.9,42.4,Gender,Female,,,,,"(64.84507995700051, -147.72205903599973)",,2,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
446252,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.6,39.6,,,37.2,42.0,Overall,Overall,,,,,"(64.84507995700051, -147.72205903599973)",,2,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
446253,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.5,37.5,,,34.4,40.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(64.84507995700051, -147.72205903599973)",,2,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
446254,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(64.84507995700051, -147.72205903599973)",,2,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
446255,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(64.84507995700051, -147.72205903599973)",,2,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
446256,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,55.3,55.3,,,50.5,60.1,Race/Ethnicity,American Indian or Alaska Native,,,,,"(64.84507995700051, -147.72205903599973)",,2,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
446257,2015,2015,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,"(64.84507995700051, -147.72205903599973)",,2,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
446258,2015,2015,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,40.6,40.6,,,39.3,41.8,Gender,Male,,,,,"(32.84057112200048, -86.63186076199969)",,1,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
446259,2015,2015,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42,42.0,,,40.9,43.1,Gender,Female,,,,,"(32.84057112200048, -86.63186076199969)",,1,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
446260,2015,2015,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,41.4,41.4,,,40.6,42.2,Overall,Overall,,,,,"(32.84057112200048, -86.63186076199969)",,1,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
446261,2015,2015,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,40.4,40.4,,,39.5,41.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(32.84057112200048, -86.63186076199969)",,1,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
446262,2015,2015,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,44.5,44.5,,,42.8,46.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(32.84057112200048, -86.63186076199969)",,1,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
